3,01200000000000
5,97190649493832
15,0715416796640
6,37105094958017
15,3749620488222
7,23070535956673
6,50294542412451
13,7898035520926
3,93120755204747
15,5720796637007
5,00648258151018
12,8683505799675
4,11320659972152
9,05818237812999
2,71053615824179
6,05216187059735
1,36784396978502
3,54057632959024
0,459484238593776
1,96337338044777
0,722295846589194
1,05923960188272
0,828693303822311
0,952865855640517
0,794045994162098
1,15951865828875
0,761096155831744
1,34335029675883
0,819647342845670
1,35690562406847
0,973884264171056
1,21185577605845
1,08727639064551
0,957147762547911
1,11247941180176
0,732563573565155
0,958429558187404
0,793058045465654
0,745554307102666
1,10811949480436
0,477432853917700
1,58206153523672
0,418939385993744
2,04184848587033
0,948728521033917
2,70706432359624
1,56605282165155
3,23424476422265
1,96794916325476
3,55442496976242
1,93755893356439
3,14337916342923
1,35012419207249
1,73189680262928
1,68670980794125
0,833137692640690
2,42943538242790
1,33867651507698
1,75318370859052
0,900524756079757
1,47200000000000
0,900524756079757
1,75318370859052
1,33867651507698
2,42943538242790
0,833137692640690
1,68670980794125
1,73189680262928
1,35012419207249
3,14337916342923
1,93755893356439
3,55442496976242
1,96794916325476
3,23424476422265
1,56605282165155
2,70706432359624
0,948728521033917
2,04184848587033
0,418939385993744
1,58206153523672
0,477432853917700
1,10811949480436
0,745554307102666
0,793058045465654
0,958429558187404
0,732563573565155
1,11247941180176
0,957147762547911
1,08727639064551
1,21185577605845
0,973884264171056
1,35690562406847
0,819647342845670
1,34335029675883
0,761096155831744
1,15951865828875
0,794045994162098
0,952865855640517
0,828693303822311
1,05923960188272
0,722295846589194
1,96337338044777
0,459484238593776
3,54057632959024
1,36784396978502
6,05216187059735
2,71053615824179
9,05818237812999
4,11320659972152
12,8683505799675
5,00648258151018
15,5720796637007
3,93120755204747
13,7898035520926
6,50294542412451
7,23070535956673
15,3749620488222
6,37105094958017
15,0715416796640
5,97190649493832
