1,43180000000000
5,29399113570405
2,83540942018472
2,87740169820298
0,464258437347179
2,83512994115629
1,21523668144703
2,46162837045251
1,21881780066726
1,86078428960620
1,51118417778278
2,24219899889233
1,78993033567721
1,47665831865613
1,66018901955802
1,68867484785677
0,637076140374892
0,825759950013879
0,466371165358048
0,0610344002723935
1,40185856276587
0,620355462639440
1,17339817538626
0,398890282073058
0,335410294316546
0,334517016061623
0,532066959797120
0,579310247796768
0,739390618217019
0,398038443550801
0,744569808681496
0,447067521360619
0,914769862715228
0,593757646468546
0,511902670052271
0,434590025873426
0,238763090578245
0,0729716624605903
0,646560326659247
0,173219700054985
0,578279975444421
0,309510077945560
0,189170021397059
0,318887568677988
0,232562536798463
0,505625215170190
0,522872636848846
0,509319787661771
0,457582685933906
0,895518487869050
0,207359930601297
0,557244190177850
0,358978973649535
0,396563035679227
0,285665271240330
0,378717060793045
0,182192695818496
0,175436418084879
0,166915120877497
0,0868075801338817
0,0885999999999999
0,0868075801338817
0,166915120877497
0,175436418084879
0,182192695818496
0,378717060793045
0,285665271240330
0,396563035679227
0,358978973649535
0,557244190177850
0,207359930601297
0,895518487869050
0,457582685933906
0,509319787661771
0,522872636848846
0,505625215170190
0,232562536798463
0,318887568677988
0,189170021397059
0,309510077945560
0,578279975444421
0,173219700054985
0,646560326659247
0,0729716624605903
0,238763090578245
0,434590025873426
0,511902670052271
0,593757646468546
0,914769862715228
0,447067521360619
0,744569808681496
0,398038443550801
0,739390618217019
0,579310247796768
0,532066959797120
0,334517016061623
0,335410294316546
0,398890282073058
1,17339817538626
0,620355462639440
1,40185856276587
0,0610344002723935
0,466371165358048
0,825759950013879
0,637076140374892
1,68867484785677
1,66018901955802
1,47665831865613
1,78993033567721
2,24219899889233
1,51118417778278
1,86078428960620
1,21881780066726
2,46162837045251
1,21523668144703
2,83512994115629
0,464258437347179
2,87740169820298
2,83540942018472
5,29399113570405
