3,01150000000000
1,55817980220544
0,729468269130703
0,764437287869851
0,105002450351293
0,450670006066215
0,125079013116795
0,0748679083850972
0,0656147154965101
0,147812821521961
0,291674049707924
0,340805869460940
0,240007786065513
0,125044590330788
0,156575380336377
0,0295883903574384
0,0917353395428475
0,197001055736753
0,0527831918165216
0,0669081338671684
0,0730548424130804
0,0185758707705608
0,0392279411668953
0,0294718582426661
0,0138874876288958
0,0643865535507921
0,0306335767774974
0,0464551108459241
0,0118681642693432
0,0438198973657206
0,0305124564727260
0,0366650609213673
0,0391227176302411
0,00376381912236567
0,0241856044481710
0,0512230395596979
0,0390324560837610
0,0317137213122100
0,0271915735166767
0,0303140185777189
0,0341746982429986
0,0343219598069001
0,00778736073400033
0,0831433098880203
0,0332640629976222
0,0234552159669411
0,0631229757489823
0,0758436248266766
0,0737338978174711
0,0718232924916728
0,0973273277501213
0,0408584086011982
0,0381316693837330
0,0368247048147453
0,0284477090850479
0,0464843798753318
0,00961974815132641
0,0671716219781360
0,0377379385944251
0,0347181295405048
0,0121000000000001
0,0347181295405048
0,0377379385944251
0,0671716219781360
0,00961974815132641
0,0464843798753318
0,0284477090850479
0,0368247048147453
0,0381316693837330
0,0408584086011982
0,0973273277501213
0,0718232924916728
0,0737338978174711
0,0758436248266766
0,0631229757489823
0,0234552159669411
0,0332640629976222
0,0831433098880203
0,00778736073400033
0,0343219598069001
0,0341746982429986
0,0303140185777189
0,0271915735166767
0,0317137213122100
0,0390324560837610
0,0512230395596979
0,0241856044481710
0,00376381912236567
0,0391227176302411
0,0366650609213673
0,0305124564727260
0,0438198973657206
0,0118681642693432
0,0464551108459241
0,0306335767774974
0,0643865535507921
0,0138874876288958
0,0294718582426661
0,0392279411668953
0,0185758707705608
0,0730548424130804
0,0669081338671684
0,0527831918165216
0,197001055736753
0,0917353395428475
0,0295883903574384
0,156575380336377
0,125044590330788
0,240007786065513
0,340805869460940
0,291674049707924
0,147812821521961
0,0656147154965101
0,0748679083850972
0,125079013116795
0,450670006066215
0,105002450351293
0,764437287869851
0,729468269130703
1,55817980220544
