4,26640000000000
2,65094463450593
7,71580941971934
4,38360760024397
5,15558889131647
4,63258967767813
12,7808603232236
8,67499150959128
4,91483727808509
6,80947660480927
6,30450093036856
5,28159885036288
2,70899059305614
9,13713929893895
3,30978885612373
3,00190373383010
2,62858302587302
4,21931331041785
0,655025488921086
4,59152833922579
2,33944367959564
0,964807559654802
1,37480627872797
1,98898103001449
1,04368331586826
1,43643740661291
1,75322784497568
0,328640737175659
0,568147927586227
0,741779141644424
1,22926521955191
0,0813307899605841
1,36489329816992
0,828741428045092
1,03299514493363
1,23163897828324
1,17184537663180
0,969759767928107
1,20413753805164
0,992101478319968
1,25864694414280
1,99165457242309
0,750588323970470
1,46213177211643
0,881000923833224
0,922760777675840
0,758118485148365
2,57151584779453
0,632505222253732
0,971034329771585
1,01108474371929
1,14318358626086
0,358844964181845
1,36295714973136
1,99278769441999
0,214935251474979
0,370079870633688
0,702561687399078
0,412561375429636
0,202843481493589
0,343400000000000
0,202843481493589
0,412561375429636
0,702561687399078
0,370079870633688
0,214935251474979
1,99278769441999
1,36295714973136
0,358844964181845
1,14318358626086
1,01108474371929
0,971034329771585
0,632505222253732
2,57151584779453
0,758118485148365
0,922760777675840
0,881000923833224
1,46213177211643
0,750588323970470
1,99165457242309
1,25864694414280
0,992101478319968
1,20413753805164
0,969759767928107
1,17184537663180
1,23163897828324
1,03299514493363
0,828741428045092
1,36489329816992
0,0813307899605841
1,22926521955191
0,741779141644424
0,568147927586227
0,328640737175659
1,75322784497568
1,43643740661291
1,04368331586826
1,98898103001449
1,37480627872797
0,964807559654802
2,33944367959564
4,59152833922579
0,655025488921086
4,21931331041785
2,62858302587302
3,00190373383010
3,30978885612373
9,13713929893895
2,70899059305614
5,28159885036288
6,30450093036856
6,80947660480927
4,91483727808509
8,67499150959128
12,7808603232236
4,63258967767813
5,15558889131647
4,38360760024397
7,71580941971934
2,65094463450593
