2,15250000000000
4,52082120264352
3,21926743702067
2,06028428711228
3,65126058446777
3,79939611025543
2,62874809934294
2,35489016321568
0,688535236581848
2,17660488501698
1,64075169149510
1,04891343249748
0,864987732129525
0,509387249119254
0,992128931592285
0,419337059583596
0,742585264860957
0,482716586300301
1,09083089189056
1,13832193395528
1,13272663957373
0,619399744944113
0,732098363627572
0,837549327879226
1,00391967142539
1,15151789220972
1,23149077653742
0,635018652661483
0,694453405278263
0,728524934275398
0,921024782511307
1,48595475672250
1,14749919769870
0,977368462398250
1,01610577263973
0,752093405918148
0,671714785653421
0,566498791968951
0,410693618137823
0,761734618626619
0,801896651695217
0,894580984157671
0,753436003547173
0,329109520105410
0,525099325133135
0,311175080075163
0,365895276738119
0,467860740747641
0,652617762036202
0,660008348114359
0,511445487668015
0,848851994821426
0,332190865247993
0,404080843890362
0,489649552289165
0,284231543061671
0,751964828750259
0,101682092407319
0,167451971032893
0,0531644194284367
0,341700000000000
0,0531644194284367
0,167451971032893
0,101682092407319
0,751964828750259
0,284231543061671
0,489649552289165
0,404080843890362
0,332190865247993
0,848851994821426
0,511445487668015
0,660008348114359
0,652617762036202
0,467860740747641
0,365895276738119
0,311175080075163
0,525099325133135
0,329109520105410
0,753436003547173
0,894580984157671
0,801896651695217
0,761734618626619
0,410693618137823
0,566498791968951
0,671714785653421
0,752093405918148
1,01610577263973
0,977368462398250
1,14749919769870
1,48595475672250
0,921024782511307
0,728524934275398
0,694453405278263
0,635018652661483
1,23149077653742
1,15151789220972
1,00391967142539
0,837549327879226
0,732098363627572
0,619399744944113
1,13272663957373
1,13832193395528
1,09083089189056
0,482716586300301
0,742585264860957
0,419337059583596
0,992128931592285
0,509387249119254
0,864987732129525
1,04891343249748
1,64075169149510
2,17660488501698
0,688535236581848
2,35489016321568
2,62874809934294
3,79939611025543
3,65126058446777
2,06028428711228
3,21926743702067
4,52082120264352
