3,89860000000000
0,855732742514907
1,60200688344618
2,02683749526662
0,635404407493792
2,40059070193149
2,68873120103884
1,09752495940029
0,949688803891041
1,15227761801891
0,738623119867414
0,302486189656013
0,665284258620020
0,737598789327854
0,685786129013612
0,769223357099671
0,603287447072811
0,492149474962660
0,492781166238469
0,247500333223840
0,383384871897679
0,515593246267405
0,330574667450044
0,446886559739803
0,506915070634051
0,450371054995370
0,451211538118099
0,574555604983882
0,470287840791797
0,447089721533625
0,624812948009242
0,509517877999075
0,536113614134278
0,645767499453412
0,598268751142483
0,597344419725624
0,619002484027657
0,621793989841962
0,523829298936322
0,582162754543997
0,559523118378499
0,422940076858464
0,436966973004422
0,453815599277573
0,377167848938949
0,312189985253071
0,319194699699186
0,307854282098527
0,323914697357305
0,378618009304411
0,371499295823462
0,271700572555019
0,228940253052229
0,366844095125482
0,429970923742840
0,237169135523768
0,129057369833178
0,169866484992655
0,109744423180482
0,0592408999957709
0,0116000000000000
0,0592408999957709
0,109744423180482
0,169866484992655
0,129057369833178
0,237169135523768
0,429970923742840
0,366844095125482
0,228940253052229
0,271700572555019
0,371499295823462
0,378618009304411
0,323914697357305
0,307854282098527
0,319194699699186
0,312189985253071
0,377167848938949
0,453815599277573
0,436966973004422
0,422940076858464
0,559523118378499
0,582162754543997
0,523829298936322
0,621793989841962
0,619002484027657
0,597344419725624
0,598268751142483
0,645767499453412
0,536113614134278
0,509517877999075
0,624812948009242
0,447089721533625
0,470287840791797
0,574555604983882
0,451211538118099
0,450371054995370
0,506915070634051
0,446886559739803
0,330574667450044
0,515593246267405
0,383384871897679
0,247500333223840
0,492781166238469
0,492149474962660
0,603287447072811
0,769223357099671
0,685786129013612
0,737598789327854
0,665284258620020
0,302486189656013
0,738623119867414
1,15227761801891
0,949688803891041
1,09752495940029
2,68873120103884
2,40059070193149
0,635404407493792
2,02683749526662
1,60200688344618
0,855732742514907
