0,378299999999999
2,34536319770579
11,2396489011945
12,2168007216127
30,6202000559405
7,46650003769279
34,0588625450395
9,64416975262871
21,4464295128484
7,42754268955476
25,0626474326560
10,2511051194274
18,1335040290889
5,88470853851483
10,5295927439251
10,4075249099727
11,2119624166052
11,1108366530639
7,98507522099063
8,85120212912195
5,85379041049472
8,50795143115137
5,71213973843831
7,17545747140847
4,54062453056715
5,45708670428432
4,21029699563019
4,11497109010610
3,88529025868907
2,96976665548502
3,70479243278217
2,30814567585495
3,40142373338669
2,21130300351061
2,88652783421742
2,30376983561588
2,88413228840470
2,98822849605770
3,05683386653088
3,54216811818351
2,91734784179055
3,26904005964186
3,89345349344779
3,89087042872757
4,93343372425286
3,92415077033202
4,62744576338064
2,27680391646533
6,65521225825382
3,16996477992524
7,57174526158816
3,61408381431092
6,12422960529076
1,45248917952727
7,03928672718959
2,38198925135345
4,53615085452521
1,89388072706012
2,87413885951691
1,04657018870881
2,56170000000000
1,04657018870881
2,87413885951691
1,89388072706012
4,53615085452521
2,38198925135345
7,03928672718959
1,45248917952727
6,12422960529076
3,61408381431092
7,57174526158816
3,16996477992524
6,65521225825382
2,27680391646533
4,62744576338064
3,92415077033202
4,93343372425286
3,89087042872757
3,89345349344779
3,26904005964186
2,91734784179055
3,54216811818351
3,05683386653088
2,98822849605770
2,88413228840470
2,30376983561588
2,88652783421742
2,21130300351061
3,40142373338669
2,30814567585495
3,70479243278217
2,96976665548502
3,88529025868907
4,11497109010610
4,21029699563019
5,45708670428432
4,54062453056715
7,17545747140847
5,71213973843831
8,50795143115137
5,85379041049472
8,85120212912195
7,98507522099063
11,1108366530639
11,2119624166052
10,4075249099727
10,5295927439251
5,88470853851483
18,1335040290889
10,2511051194274
25,0626474326560
7,42754268955476
21,4464295128484
9,64416975262871
34,0588625450395
7,46650003769279
30,6202000559405
12,2168007216127
11,2396489011945
2,34536319770579
